supplier_id,product_id,unit_price,fixed_order_cost,min_order_qty_units,supplier_capacity_kg,elapsed_shelf_days,lead_time_mean_days,lead_time_std_days
11,122,98.13,188.01,239,4042.6,2.21,3.56,2.13
11,123,104.24,188.01,379,2931.8,2.21,3.56,2.13
11,125,111.22,188.01,353,4242.1,2.21,3.56,2.13
11,126,124.96,188.01,262,3628.7,2.21,3.56,2.13
11,127,98.22,188.01,468,3159.6,2.21,3.56,2.13
11,128,117.77,188.01,252,2746.7,2.21,3.56,2.13
11,129,114.83,188.01,406,2661.6,2.21,3.56,2.13
11,13,103.84,188.01,274,3883.5,2.21,3.56,2.13
11,130,90.37,188.01,337,2410.4,2.21,3.56,2.13
11,132,114.47,188.01,316,4460.7,2.21,3.56,2.13
11,134,117.32,188.01,224,3114.3,2.21,3.56,2.13
11,135,109.14,188.01,325,2938.4,2.21,3.56,2.13
11,136,92.76,188.01,356,3377.9,2.21,3.56,2.13
11,138,90.4,188.01,432,4491.0,2.21,3.56,2.13
11,139,96.12,188.01,236,3272.4,2.21,3.56,2.13
11,14,101.09,188.01,221,3454.3,2.21,3.56,2.13
11,140,95.98,188.01,333,3783.7,2.21,3.56,2.13
11,141,90.01,188.01,282,2962.1,2.21,3.56,2.13
11,143,108.61,188.01,427,4248.6,2.21,3.56,2.13
11,144,92.38,188.01,394,2975.3,2.21,3.56,2.13
11,145,100.32,188.01,371,4371.4,2.21,3.56,2.13
11,146,107.01,188.01,303,3081.7,2.21,3.56,2.13
11,147,96.82,188.01,384,4477.0,2.21,3.56,2.13
11,148,88.61,188.01,435,2424.4,2.21,3.56,2.13
11,149,115.92,188.01,260,2669.5,2.21,3.56,2.13
11,150,103.48,188.01,291,2784.8,2.21,3.56,2.13
11,152,81.77,188.01,208,3745.6,2.21,3.56,2.13
11,153,108.5,188.01,422,3319.8,2.21,3.56,2.13
11,154,103.86,188.01,292,2817.1,2.21,3.56,2.13
11,155,113.36,188.01,287,2817.6,2.21,3.56,2.13
11,16,104.97,188.01,424,4249.0,2.21,3.56,2.13
11,160,96.85,188.01,351,2530.2,2.21,3.56,2.13
11,161,98.78,188.01,416,2415.6,2.21,3.56,2.13
11,163,103.77,188.01,336,2555.7,2.21,3.56,2.13
11,164,82.61,188.01,379,4425.0,2.21,3.56,2.13
11,166,120.07,188.01,470,2442.0,2.21,3.56,2.13
11,167,123.13,188.01,416,3561.1,2.21,3.56,2.13
11,168,98.27,188.01,228,2780.0,2.21,3.56,2.13
11,169,113.76,188.01,220,4256.7,2.21,3.56,2.13
11,17,102.84,188.01,278,3237.4,2.21,3.56,2.13
11,171,116.23,188.01,449,3119.7,2.21,3.56,2.13
11,172,118.09,188.01,443,3479.2,2.21,3.56,2.13
11,174,98.28,188.01,455,3247.0,2.21,3.56,2.13
11,176,116.51,188.01,380,4372.5,2.21,3.56,2.13
11,177,104.01,188.01,268,3362.3,2.21,3.56,2.13
11,179,94.13,188.01,222,2895.0,2.21,3.56,2.13
11,18,101.04,188.01,290,4406.3,2.21,3.56,2.13
11,181,111.97,188.01,415,3364.7,2.21,3.56,2.13
11,182,96.05,188.01,371,4286.2,2.21,3.56,2.13
11,183,108.98,188.01,256,3355.7,2.21,3.56,2.13
11,185,67.34,188.01,450,4326.7,2.21,3.56,2.13
11,186,17.76,188.01,443,3629.1,2.21,3.56,2.13
11,187,114.86,188.01,355,3778.7,2.21,3.56,2.13
11,190,114.81,188.01,487,2548.0,2.21,3.56,2.13
11,191,98.12,188.01,281,3726.3,2.21,3.56,2.13
11,192,91.87,188.01,309,4473.0,2.21,3.56,2.13
11,193,110.71,188.01,483,3855.3,2.21,3.56,2.13
11,194,86.01,188.01,368,3435.9,2.21,3.56,2.13
11,195,121.74,188.01,297,3570.0,2.21,3.56,2.13
11,196,88.08,188.01,497,2684.5,2.21,3.56,2.13
11,2,103.81,188.01,479,2701.9,2.21,3.56,2.13
11,20,111.06,188.01,203,4150.1,2.21,3.56,2.13
11,200,96.14,188.01,248,4236.6,2.21,3.56,2.13
11,201,102.59,188.01,351,2828.0,2.21,3.56,2.13
11,203,85.83,188.01,455,2719.1,2.21,3.56,2.13
11,205,112.93,188.01,404,3680.3,2.21,3.56,2.13
11,206,103.29,188.01,286,2582.9,2.21,3.56,2.13
11,207,121.49,188.01,281,3472.4,2.21,3.56,2.13
11,208,91.83,188.01,269,2969.4,2.21,3.56,2.13
11,209,106.73,188.01,228,2910.8,2.21,3.56,2.13
11,210,129.63,188.01,401,3186.9,2.21,3.56,2.13
11,211,95.74,188.01,252,3830.5,2.21,3.56,2.13
11,212,94.71,188.01,280,3368.2,2.21,3.56,2.13
11,213,114.77,188.01,469,3084.5,2.21,3.56,2.13
11,214,114.2,188.01,399,3606.5,2.21,3.56,2.13
11,215,56.43,188.01,317,4326.3,2.21,3.56,2.13
11,216,109.88,188.01,346,3533.5,2.21,3.56,2.13
11,217,113.6,188.01,253,4154.0,2.21,3.56,2.13
11,218,118.13,188.01,233,2655.1,2.21,3.56,2.13
11,219,97.8,188.01,406,3627.6,2.21,3.56,2.13
11,22,102.61,188.01,401,3700.1,2.21,3.56,2.13
11,220,101.69,188.01,205,3633.0,2.21,3.56,2.13
11,222,102.6,188.01,471,4045.7,2.21,3.56,2.13
11,223,112.37,188.01,255,2626.9,2.21,3.56,2.13
11,229,101.63,188.01,473,2874.8,2.21,3.56,2.13
11,23,105.95,188.01,491,3271.1,2.21,3.56,2.13
11,232,117.3,188.01,281,2615.8,2.21,3.56,2.13
11,233,114.02,188.01,358,3829.3,2.21,3.56,2.13
11,235,113.85,188.01,339,2407.2,2.21,3.56,2.13
11,236,116.02,188.01,354,4104.7,2.21,3.56,2.13
11,237,97.34,188.01,471,4196.7,2.21,3.56,2.13
11,238,122.95,188.01,460,2617.1,2.21,3.56,2.13
11,24,103.82,188.01,258,2953.2,2.21,3.56,2.13
11,240,101.62,188.01,359,3966.6,2.21,3.56,2.13
11,242,100.74,188.01,246,3168.3,2.21,3.56,2.13
11,243,80.0,188.01,360,3015.7,2.21,3.56,2.13
11,244,103.56,188.01,219,4269.7,2.21,3.56,2.13
11,246,111.26,188.01,201,3898.9,2.21,3.56,2.13
11,25,94.37,188.01,312,4345.5,2.21,3.56,2.13
11,250,98.27,188.01,328,4128.7,2.21,3.56,2.13
11,253,94.56,188.01,453,3530.9,2.21,3.56,2.13
11,255,100.87,188.01,276,3690.0,2.21,3.56,2.13
11,256,100.12,188.01,207,3697.6,2.21,3.56,2.13
11,257,86.75,188.01,331,3687.2,2.21,3.56,2.13
11,258,109.42,188.01,264,4011.9,2.21,3.56,2.13
11,259,110.38,188.01,219,3712.5,2.21,3.56,2.13
11,26,103.56,188.01,320,4271.2,2.21,3.56,2.13
11,260,112.97,188.01,339,3595.7,2.21,3.56,2.13
11,261,90.15,188.01,395,4211.4,2.21,3.56,2.13
11,262,104.57,188.01,217,2966.8,2.21,3.56,2.13
11,264,111.87,188.01,325,3867.1,2.21,3.56,2.13
11,269,125.69,188.01,444,3123.8,2.21,3.56,2.13
11,27,109.56,188.01,500,3853.1,2.21,3.56,2.13
11,275,110.46,188.01,257,4400.0,2.21,3.56,2.13
11,276,113.46,188.01,500,3166.3,2.21,3.56,2.13
11,277,110.92,188.01,266,4012.3,2.21,3.56,2.13
11,279,103.19,188.01,412,4079.3,2.21,3.56,2.13
11,28,98.8,188.01,458,2612.1,2.21,3.56,2.13
11,280,106.71,188.01,367,3937.7,2.21,3.56,2.13
11,281,113.97,188.01,492,2837.8,2.21,3.56,2.13
11,283,109.91,188.01,296,3749.4,2.21,3.56,2.13
11,284,121.04,188.01,374,3587.7,2.21,3.56,2.13
11,286,123.75,188.01,303,4272.6,2.21,3.56,2.13
11,287,111.85,188.01,307,3676.5,2.21,3.56,2.13
11,288,108.93,188.01,324,4013.7,2.21,3.56,2.13
11,290,102.05,188.01,377,3396.5,2.21,3.56,2.13
11,291,105.84,188.01,412,2502.3,2.21,3.56,2.13
11,292,82.02,188.01,374,3938.7,2.21,3.56,2.13
11,293,115.59,188.01,223,3087.7,2.21,3.56,2.13
11,294,106.27,188.01,378,2470.7,2.21,3.56,2.13
11,295,103.87,188.01,252,2960.3,2.21,3.56,2.13
11,296,110.88,188.01,495,3056.9,2.21,3.56,2.13
11,297,113.32,188.01,271,3996.2,2.21,3.56,2.13
11,3,93.97,188.01,424,4181.6,2.21,3.56,2.13
11,30,107.83,188.01,240,3107.7,2.21,3.56,2.13
11,300,50.71,188.01,346,3134.3,2.21,3.56,2.13
11,301,116.23,188.01,486,2613.0,2.21,3.56,2.13
11,302,86.54,188.01,458,4227.0,2.21,3.56,2.13
11,303,91.22,188.01,456,3647.3,2.21,3.56,2.13
11,304,102.46,188.01,306,2564.5,2.21,3.56,2.13
11,305,106.07,188.01,278,3761.0,2.21,3.56,2.13
11,306,111.46,188.01,208,2961.4,2.21,3.56,2.13
11,307,94.0,188.01,462,4288.6,2.21,3.56,2.13
11,308,102.64,188.01,238,3483.4,2.21,3.56,2.13
11,309,56.35,188.01,500,2581.5,2.21,3.56,2.13
11,31,111.78,188.01,494,3157.4,2.21,3.56,2.13
11,310,84.15,188.01,465,2791.5,2.21,3.56,2.13
11,311,98.43,188.01,289,4164.4,2.21,3.56,2.13
11,314,104.4,188.01,280,3845.9,2.21,3.56,2.13
11,315,101.13,188.01,251,3665.7,2.21,3.56,2.13
11,316,97.05,188.01,433,3925.2,2.21,3.56,2.13
11,317,19.41,188.01,301,2579.9,2.21,3.56,2.13
11,318,111.61,188.01,348,4031.3,2.21,3.56,2.13
11,319,100.4,188.01,299,3221.4,2.21,3.56,2.13
11,321,96.97,188.01,249,3218.1,2.21,3.56,2.13
11,322,91.6,188.01,331,3743.7,2.21,3.56,2.13
11,323,107.09,188.01,224,4392.6,2.21,3.56,2.13
11,325,128.51,188.01,409,4059.5,2.21,3.56,2.13
11,33,53.08,188.01,260,3672.2,2.21,3.56,2.13
11,330,99.01,188.01,308,3467.1,2.21,3.56,2.13
11,333,108.76,188.01,248,3037.4,2.21,3.56,2.13
11,335,83.13,188.01,422,2824.4,2.21,3.56,2.13
11,341,100.18,188.01,328,2590.2,2.21,3.56,2.13
11,343,101.72,188.01,291,4186.9,2.21,3.56,2.13
11,345,90.12,188.01,330,4238.9,2.21,3.56,2.13
11,346,94.79,188.01,457,3617.5,2.21,3.56,2.13
11,351,103.21,188.01,441,2451.9,2.21,3.56,2.13
11,353,112.47,188.01,234,3754.8,2.21,3.56,2.13
11,354,102.17,188.01,304,3447.6,2.21,3.56,2.13
11,355,106.83,188.01,302,3815.2,2.21,3.56,2.13
11,356,95.96,188.01,492,4492.3,2.21,3.56,2.13
11,358,99.93,188.01,480,4433.9,2.21,3.56,2.13
11,36,115.72,188.01,366,3071.4,2.21,3.56,2.13
11,363,93.62,188.01,468,4473.4,2.21,3.56,2.13
11,364,99.39,188.01,394,2884.5,2.21,3.56,2.13
11,367,102.92,188.01,337,2441.7,2.21,3.56,2.13
11,37,93.38,188.01,235,2930.7,2.21,3.56,2.13
11,370,101.54,188.01,335,3017.9,2.21,3.56,2.13
11,374,119.83,188.01,480,2802.5,2.21,3.56,2.13
11,377,127.16,188.01,208,4496.2,2.21,3.56,2.13
11,38,102.48,188.01,463,3217.2,2.21,3.56,2.13
11,380,118.02,188.01,265,3316.4,2.21,3.56,2.13
11,381,107.14,188.01,286,3758.0,2.21,3.56,2.13
11,385,117.86,188.01,283,2748.0,2.21,3.56,2.13
11,386,95.59,188.01,289,3736.2,2.21,3.56,2.13
11,387,106.67,188.01,222,4175.2,2.21,3.56,2.13
11,389,92.95,188.01,216,3967.2,2.21,3.56,2.13
11,39,104.13,188.01,246,3549.1,2.21,3.56,2.13
11,390,95.98,188.01,500,4080.8,2.21,3.56,2.13
11,392,80.05,188.01,360,3235.9,2.21,3.56,2.13
11,396,95.05,188.01,331,2786.1,2.21,3.56,2.13
11,397,116.94,188.01,250,3755.1,2.21,3.56,2.13
11,399,102.34,188.01,460,3194.0,2.21,3.56,2.13
11,4,109.46,188.01,368,4272.0,2.21,3.56,2.13
11,403,104.82,188.01,455,3168.1,2.21,3.56,2.13
11,404,116.79,188.01,316,3986.5,2.21,3.56,2.13
11,407,105.99,188.01,478,3900.2,2.21,3.56,2.13
11,41,98.56,188.01,495,2636.0,2.21,3.56,2.13
11,410,118.16,188.01,379,3203.6,2.21,3.56,2.13
11,411,93.86,188.01,484,3365.4,2.21,3.56,2.13
11,412,103.77,188.01,206,2538.8,2.21,3.56,2.13
11,414,99.15,188.01,378,4106.2,2.21,3.56,2.13
11,415,105.57,188.01,443,3189.4,2.21,3.56,2.13
11,416,110.68,188.01,263,2704.3,2.21,3.56,2.13
11,418,104.03,188.01,359,3246.0,2.21,3.56,2.13
11,419,112.54,188.01,306,3222.2,2.21,3.56,2.13
11,420,103.17,188.01,269,3448.5,2.21,3.56,2.13
11,422,112.9,188.01,439,3951.1,2.21,3.56,2.13
11,424,91.61,188.01,474,4414.5,2.21,3.56,2.13
11,425,123.34,188.01,205,4268.8,2.21,3.56,2.13
11,426,132.28,188.01,489,4153.3,2.21,3.56,2.13
11,427,110.12,188.01,488,3601.6,2.21,3.56,2.13
11,429,102.16,188.01,472,3792.4,2.21,3.56,2.13
11,430,116.0,188.01,204,4139.7,2.21,3.56,2.13
11,435,94.49,188.01,359,4082.2,2.21,3.56,2.13
11,436,105.34,188.01,270,3862.5,2.21,3.56,2.13
11,438,123.8,188.01,483,2510.2,2.21,3.56,2.13
11,439,99.83,188.01,295,3575.2,2.21,3.56,2.13
11,44,121.9,188.01,447,2753.2,2.21,3.56,2.13
11,441,129.86,188.01,486,3868.7,2.21,3.56,2.13
11,443,100.26,188.01,253,4175.5,2.21,3.56,2.13
11,445,111.36,188.01,394,2961.7,2.21,3.56,2.13
11,446,100.86,188.01,338,4365.7,2.21,3.56,2.13
11,447,107.01,188.01,236,4350.2,2.21,3.56,2.13
11,448,109.89,188.01,435,3991.1,2.21,3.56,2.13
11,449,108.7,188.01,416,3542.9,2.21,3.56,2.13
11,45,104.25,188.01,397,4200.0,2.21,3.56,2.13
11,450,99.21,188.01,441,3637.5,2.21,3.56,2.13
11,453,99.97,188.01,470,2614.7,2.21,3.56,2.13
11,454,102.2,188.01,494,3872.9,2.21,3.56,2.13
11,456,111.47,188.01,235,3159.2,2.21,3.56,2.13
11,458,119.78,188.01,302,3082.8,2.21,3.56,2.13
11,459,95.39,188.01,203,4226.4,2.21,3.56,2.13
11,460,97.57,188.01,396,3122.9,2.21,3.56,2.13
11,461,97.89,188.01,234,3774.0,2.21,3.56,2.13
11,463,96.18,188.01,353,4350.9,2.21,3.56,2.13
11,466,135.55,188.01,406,3301.5,2.21,3.56,2.13
11,467,123.7,188.01,242,2499.5,2.21,3.56,2.13
11,468,105.36,188.01,394,2997.8,2.21,3.56,2.13
11,470,113.02,188.01,308,4420.1,2.21,3.56,2.13
11,472,109.99,188.01,486,4391.0,2.21,3.56,2.13
11,473,104.76,188.01,368,3520.8,2.21,3.56,2.13
11,474,94.53,188.01,468,2805.9,2.21,3.56,2.13
11,475,99.36,188.01,275,3767.9,2.21,3.56,2.13
11,476,104.01,188.01,478,3891.5,2.21,3.56,2.13
11,478,115.29,188.01,429,4137.2,2.21,3.56,2.13
11,479,107.84,188.01,497,3881.5,2.21,3.56,2.13
11,48,98.77,188.01,419,3129.0,2.21,3.56,2.13
11,480,115.9,188.01,472,2745.5,2.21,3.56,2.13
11,481,86.98,188.01,391,2888.0,2.21,3.56,2.13
11,482,103.97,188.01,481,4480.9,2.21,3.56,2.13
11,483,100.75,188.01,304,3228.3,2.21,3.56,2.13
11,484,102.02,188.01,236,3078.4,2.21,3.56,2.13
11,486,106.15,188.01,417,3477.4,2.21,3.56,2.13
11,487,86.01,188.01,406,4327.9,2.21,3.56,2.13
11,489,95.82,188.01,277,3481.8,2.21,3.56,2.13
11,49,95.61,188.01,404,2946.6,2.21,3.56,2.13
11,491,115.67,188.01,303,4426.5,2.21,3.56,2.13
11,492,108.79,188.01,259,4141.0,2.21,3.56,2.13
11,494,112.68,188.01,283,4198.6,2.21,3.56,2.13
11,498,46.15,188.01,306,2895.1,2.21,3.56,2.13
11,50,94.92,188.01,252,3592.4,2.21,3.56,2.13
11,500,95.37,188.01,367,4209.4,2.21,3.56,2.13
11,503,109.69,188.01,345,2419.7,2.21,3.56,2.13
11,505,111.47,188.01,441,3071.0,2.21,3.56,2.13
11,507,98.65,188.01,276,3316.7,2.21,3.56,2.13
11,509,94.94,188.01,286,3217.5,2.21,3.56,2.13
11,510,119.39,188.01,464,2636.2,2.21,3.56,2.13
11,512,101.3,188.01,410,3383.0,2.21,3.56,2.13
11,515,110.95,188.01,357,3706.7,2.21,3.56,2.13
11,516,99.44,188.01,433,2987.4,2.21,3.56,2.13
11,520,113.13,188.01,309,3350.1,2.21,3.56,2.13
11,521,121.39,188.01,406,3050.2,2.21,3.56,2.13
11,522,111.65,188.01,468,4047.9,2.21,3.56,2.13
11,523,87.13,188.01,253,2951.9,2.21,3.56,2.13
11,524,108.83,188.01,419,4325.3,2.21,3.56,2.13
11,525,101.14,188.01,406,4080.6,2.21,3.56,2.13
11,526,102.81,188.01,353,4202.0,2.21,3.56,2.13
11,528,97.48,188.01,465,3481.3,2.21,3.56,2.13
11,530,101.44,188.01,319,2521.6,2.21,3.56,2.13
11,531,110.73,188.01,284,2665.9,2.21,3.56,2.13
11,535,90.31,188.01,487,4242.5,2.21,3.56,2.13
11,536,109.1,188.01,225,2452.2,2.21,3.56,2.13
11,537,93.46,188.01,325,3337.9,2.21,3.56,2.13
11,539,112.68,188.01,355,4131.5,2.21,3.56,2.13
11,540,19.74,188.01,463,2979.5,2.21,3.56,2.13
11,541,114.08,188.01,232,4151.0,2.21,3.56,2.13
11,542,96.06,188.01,410,4203.6,2.21,3.56,2.13
11,545,93.23,188.01,245,3505.9,2.21,3.56,2.13
11,546,57.26,188.01,435,2970.1,2.21,3.56,2.13
11,547,102.36,188.01,225,4130.5,2.21,3.56,2.13
11,548,105.75,188.01,387,3447.9,2.21,3.56,2.13
11,549,105.02,188.01,356,3985.2,2.21,3.56,2.13
11,55,104.19,188.01,278,4206.9,2.21,3.56,2.13
11,550,107.56,188.01,457,3854.3,2.21,3.56,2.13
11,553,97.96,188.01,416,4440.8,2.21,3.56,2.13
11,554,78.53,188.01,390,4261.7,2.21,3.56,2.13
11,556,105.74,188.01,472,3263.3,2.21,3.56,2.13
11,558,100.14,188.01,391,2860.1,2.21,3.56,2.13
11,559,109.81,188.01,251,3458.2,2.21,3.56,2.13
11,561,109.22,188.01,253,3862.7,2.21,3.56,2.13
11,562,111.01,188.01,344,3423.3,2.21,3.56,2.13
11,565,100.2,188.01,500,2879.2,2.21,3.56,2.13
11,567,105.53,188.01,254,2514.1,2.21,3.56,2.13
11,569,101.57,188.01,309,4125.3,2.21,3.56,2.13
11,577,124.23,188.01,227,3689.0,2.21,3.56,2.13
11,578,106.6,188.01,238,3089.7,2.21,3.56,2.13
11,579,90.57,188.01,317,4227.8,2.21,3.56,2.13
11,58,125.48,188.01,214,2810.1,2.21,3.56,2.13
11,580,108.71,188.01,333,2627.8,2.21,3.56,2.13
11,581,103.4,188.01,209,4285.7,2.21,3.56,2.13
11,583,90.7,188.01,274,3092.4,2.21,3.56,2.13
11,586,109.04,188.01,224,3113.6,2.21,3.56,2.13
11,588,117.15,188.01,429,4330.7,2.21,3.56,2.13
11,590,109.81,188.01,443,3432.9,2.21,3.56,2.13
11,591,95.85,188.01,495,3798.7,2.21,3.56,2.13
11,592,98.97,188.01,230,3601.6,2.21,3.56,2.13
11,595,110.31,188.01,356,2964.7,2.21,3.56,2.13
11,596,111.55,188.01,335,4184.7,2.21,3.56,2.13
11,598,111.75,188.01,434,3157.9,2.21,3.56,2.13
11,599,119.3,188.01,324,2905.3,2.21,3.56,2.13
11,6,105.67,188.01,425,2670.2,2.21,3.56,2.13
11,60,115.54,188.01,222,4193.8,2.21,3.56,2.13
11,601,105.73,188.01,355,4061.2,2.21,3.56,2.13
11,605,103.0,188.01,256,4063.2,2.21,3.56,2.13
11,606,90.77,188.01,239,4064.2,2.21,3.56,2.13
11,607,123.66,188.01,258,3779.1,2.21,3.56,2.13
11,609,106.52,188.01,296,2802.5,2.21,3.56,2.13
11,61,94.77,188.01,409,2599.3,2.21,3.56,2.13
11,610,112.84,188.01,429,2576.0,2.21,3.56,2.13
11,611,123.35,188.01,415,4177.1,2.21,3.56,2.13
11,613,111.89,188.01,481,3784.0,2.21,3.56,2.13
11,615,119.96,188.01,481,4445.7,2.21,3.56,2.13
11,616,113.16,188.01,388,4336.2,2.21,3.56,2.13
11,619,96.63,188.01,465,3246.9,2.21,3.56,2.13
11,62,102.65,188.01,365,3831.0,2.21,3.56,2.13
11,620,115.87,188.01,365,4467.6,2.21,3.56,2.13
11,621,97.71,188.01,461,2994.0,2.21,3.56,2.13
11,627,101.17,188.01,303,3145.8,2.21,3.56,2.13
11,628,119.47,188.01,361,4295.9,2.21,3.56,2.13
11,629,101.4,188.01,412,3287.3,2.21,3.56,2.13
11,63,122.54,188.01,352,2876.0,2.21,3.56,2.13
11,631,101.32,188.01,295,3538.7,2.21,3.56,2.13
11,634,93.71,188.01,296,3097.9,2.21,3.56,2.13
11,635,99.74,188.01,336,3397.8,2.21,3.56,2.13
11,636,97.54,188.01,345,3968.0,2.21,3.56,2.13
11,638,97.05,188.01,500,3189.5,2.21,3.56,2.13
11,639,112.16,188.01,208,2865.0,2.21,3.56,2.13
11,64,111.93,188.01,452,2578.0,2.21,3.56,2.13
11,644,104.4,188.01,201,4428.1,2.21,3.56,2.13
11,645,108.83,188.01,341,2938.9,2.21,3.56,2.13
11,647,92.17,188.01,487,4089.2,2.21,3.56,2.13
11,649,102.22,188.01,401,4004.5,2.21,3.56,2.13
11,65,106.88,188.01,216,3110.5,2.21,3.56,2.13
11,650,103.23,188.01,379,3146.2,2.21,3.56,2.13
11,651,104.92,188.01,429,4371.2,2.21,3.56,2.13
11,654,101.12,188.01,251,2513.8,2.21,3.56,2.13
11,655,108.53,188.01,264,3140.2,2.21,3.56,2.13
11,656,94.43,188.01,214,4482.1,2.21,3.56,2.13
11,657,116.03,188.01,301,3618.2,2.21,3.56,2.13
11,66,116.76,188.01,473,2477.0,2.21,3.56,2.13
11,660,71.57,188.01,218,4327.7,2.21,3.56,2.13
11,662,102.93,188.01,300,3865.7,2.21,3.56,2.13
11,663,88.72,188.01,223,2991.0,2.21,3.56,2.13
11,665,79.78,188.01,297,3334.1,2.21,3.56,2.13
11,666,105.8,188.01,258,3953.5,2.21,3.56,2.13
11,668,124.54,188.01,433,2659.1,2.21,3.56,2.13
11,669,94.4,188.01,341,4413.8,2.21,3.56,2.13
11,67,99.14,188.01,460,4423.1,2.21,3.56,2.13
11,670,100.53,188.01,322,3604.3,2.21,3.56,2.13
11,672,107.53,188.01,337,2506.1,2.21,3.56,2.13
11,675,109.21,188.01,216,2928.9,2.21,3.56,2.13
11,677,106.34,188.01,405,3344.2,2.21,3.56,2.13
11,68,116.27,188.01,286,3505.8,2.21,3.56,2.13
11,681,83.01,188.01,369,3001.5,2.21,3.56,2.13
11,682,89.81,188.01,353,2693.5,2.21,3.56,2.13
11,683,113.08,188.01,332,2492.3,2.21,3.56,2.13
11,684,110.99,188.01,410,2674.4,2.21,3.56,2.13
11,685,59.47,188.01,422,2545.9,2.21,3.56,2.13
11,688,72.46,188.01,245,4313.4,2.21,3.56,2.13
11,689,111.82,188.01,444,3720.9,2.21,3.56,2.13
11,69,98.6,188.01,406,3856.0,2.21,3.56,2.13
11,691,21.98,188.01,412,3923.0,2.21,3.56,2.13
11,692,18.05,188.01,389,3113.6,2.21,3.56,2.13
11,693,107.93,188.01,228,3029.1,2.21,3.56,2.13
11,694,94.84,188.01,372,4044.2,2.21,3.56,2.13
11,699,114.49,188.01,414,3250.0,2.21,3.56,2.13
11,7,107.67,188.01,352,4290.3,2.21,3.56,2.13
11,70,58.88,188.01,416,4168.8,2.21,3.56,2.13
11,704,87.58,188.01,307,3131.0,2.21,3.56,2.13
11,707,114.32,188.01,485,3246.0,2.21,3.56,2.13
11,708,101.34,188.01,383,3857.6,2.21,3.56,2.13
11,71,106.04,188.01,239,2532.8,2.21,3.56,2.13
11,712,91.36,188.01,239,3675.2,2.21,3.56,2.13
11,715,135.61,188.01,306,2708.2,2.21,3.56,2.13
11,716,94.07,188.01,390,3407.6,2.21,3.56,2.13
11,72,105.52,188.01,477,2409.6,2.21,3.56,2.13
11,728,102.42,188.01,462,3893.4,2.21,3.56,2.13
11,729,95.58,188.01,460,4410.0,2.21,3.56,2.13
11,730,90.61,188.01,290,4219.1,2.21,3.56,2.13
11,731,95.23,188.01,407,3775.8,2.21,3.56,2.13
11,733,75.47,188.01,253,2793.7,2.21,3.56,2.13
11,736,109.58,188.01,200,2831.8,2.21,3.56,2.13
11,737,107.32,188.01,468,4281.0,2.21,3.56,2.13
11,738,105.37,188.01,497,4004.1,2.21,3.56,2.13
11,739,99.91,188.01,253,3737.7,2.21,3.56,2.13
11,743,108.18,188.01,465,3339.5,2.21,3.56,2.13
11,744,103.07,188.01,296,4048.6,2.21,3.56,2.13
11,745,99.9,188.01,318,2782.6,2.21,3.56,2.13
11,746,99.16,188.01,488,2844.0,2.21,3.56,2.13
11,748,95.55,188.01,480,3441.0,2.21,3.56,2.13
11,749,106.25,188.01,374,4344.6,2.21,3.56,2.13
11,75,96.0,188.01,244,3288.7,2.21,3.56,2.13
11,751,117.0,188.01,406,2478.0,2.21,3.56,2.13
11,754,109.44,188.01,333,3178.0,2.21,3.56,2.13
11,755,108.03,188.01,258,2800.0,2.21,3.56,2.13
11,756,57.72,188.01,293,4398.1,2.21,3.56,2.13
11,758,98.01,188.01,438,3273.3,2.21,3.56,2.13
11,76,113.71,188.01,497,2901.8,2.21,3.56,2.13
11,760,99.38,188.01,465,4475.7,2.21,3.56,2.13
11,763,106.76,188.01,276,3923.2,2.21,3.56,2.13
11,764,117.36,188.01,457,3554.1,2.21,3.56,2.13
11,765,94.63,188.01,267,3119.7,2.21,3.56,2.13
11,766,105.95,188.01,346,3599.2,2.21,3.56,2.13
11,768,104.17,188.01,462,3656.8,2.21,3.56,2.13
11,769,119.04,188.01,224,3249.8,2.21,3.56,2.13
11,77,112.55,188.01,439,4158.9,2.21,3.56,2.13
11,770,104.14,188.01,291,2636.8,2.21,3.56,2.13
11,774,87.49,188.01,239,2821.1,2.21,3.56,2.13
11,775,97.05,188.01,485,2433.6,2.21,3.56,2.13
11,776,107.5,188.01,429,3375.7,2.21,3.56,2.13
11,777,109.6,188.01,225,3919.8,2.21,3.56,2.13
11,779,129.63,188.01,330,4044.6,2.21,3.56,2.13
11,783,129.3,188.01,201,3648.6,2.21,3.56,2.13
11,784,109.96,188.01,444,3361.3,2.21,3.56,2.13
11,789,106.06,188.01,401,4439.5,2.21,3.56,2.13
11,79,109.38,188.01,438,3908.6,2.21,3.56,2.13
11,790,120.09,188.01,391,4292.5,2.21,3.56,2.13
11,791,105.94,188.01,240,3049.9,2.21,3.56,2.13
11,793,113.75,188.01,289,3303.7,2.21,3.56,2.13
11,796,96.9,188.01,423,3159.8,2.21,3.56,2.13
11,797,106.09,188.01,202,4019.9,2.21,3.56,2.13
11,798,112.37,188.01,237,2675.5,2.21,3.56,2.13
11,799,105.64,188.01,245,3025.9,2.21,3.56,2.13
11,80,112.45,188.01,324,3707.3,2.21,3.56,2.13
11,802,85.64,188.01,493,4148.5,2.21,3.56,2.13
11,804,99.63,188.01,386,3879.6,2.21,3.56,2.13
11,809,119.1,188.01,238,2437.5,2.21,3.56,2.13
11,810,92.82,188.01,434,4335.8,2.21,3.56,2.13
